tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_expedition_name	er_formation_name	er_fossil_name	er_location_name	er_member_name	er_mineral_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_charging_mode	measurement_chi_mass	measurement_chi_qdr_mass	measurement_chi_qdr_volume	measurement_chi_volume	measurement_composite_depth	measurement_core_depth	measurement_csd	measurement_date	measurement_dec	measurement_demagn_code	measurement_description	measurement_elevation	measurement_flag	measurement_freq	measurement_height	measurement_inc	measurement_lab_field_ac	measurement_lab_field_dc	measurement_loop_n	measurement_loop_x	measurement_magn_mass	measurement_magn_moment	measurement_magn_volume	measurement_magnitude	measurement_number	measurement_orient_phi	measurement_orient_theta	measurement_pos_x	measurement_pos_y	measurement_pos_z	measurement_positions	measurement_r2	measurement_sd	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_sweep_rate	measurement_temp	measurement_temp_change	measurement_time_zone	treatment_ac_field	treatment_ac_field_dc_off	treatment_ac_field_dc_on	treatment_ac_field_decay_rate	treatment_dc_field	treatment_dc_field_ac_off	treatment_dc_field_ac_on	treatment_dc_field_decay_rate	treatment_dc_field_phi	treatment_dc_field_theta	treatment_mw_energy	treatment_mw_integral	treatment_mw_power	treatment_mw_time	treatment_temp	treatment_temp_dc_off	treatment_temp_dc_on	treatment_temp_decay_rate
	This study				DSDP Site 522			34-2-120	34-2-120	34-2-120		34-2-120-LP-IRM		LT-IRM															g								0.00125				7883												u		300			0				1										300			
	This study				DSDP Site 522			34-2-120	34-2-120	34-2-120		34-2-120-LP-X		LP-X			0.0000000884												g												7884												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-123	34-2-123	34-2-123		34-2-123-LP-AF-DIR		LT-AF-Z											20				g			-53.3					0.00000202				7885												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-123	34-2-123	34-2-123		34-2-123-LP-ARM		LT-AF-I															g								0.0000729				7886												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-123	34-2-123	34-2-123		34-2-123-LP-IRM		LT-IRM															g								0.0013				7887												u		300			0				1										300			
	This study				DSDP Site 522			34-2-123	34-2-123	34-2-123		34-2-123-LP-X		LP-X			0.0000000933												g												7888												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-126	34-2-126	34-2-126		34-2-126-LP-AF-DIR		LT-AF-Z											38				g			-58.1					0.00000278				7889												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-126	34-2-126	34-2-126		34-2-126-LP-ARM		LT-AF-I															g								0.0000702				7890												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-126	34-2-126	34-2-126		34-2-126-LP-IRM		LT-IRM															g								0.0012				7891												u		300			0				1										300			
	This study				DSDP Site 522			34-2-126	34-2-126	34-2-126		34-2-126-LP-X		LP-X			0.0000000834												g												7892												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-129	34-2-129	34-2-129		34-2-129-LP-AF-DIR		LT-AF-Z											9.9				g			-51.9					0.00000158				7893												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-129	34-2-129	34-2-129		34-2-129-LP-ARM		LT-AF-I															g								0.0000666				7894												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-129	34-2-129	34-2-129		34-2-129-LP-IRM		LT-IRM															g								0.00117				7895												u		300			0				1										300			
	This study				DSDP Site 522			34-2-129	34-2-129	34-2-129		34-2-129-LP-X		LP-X			0.0000000803												g												7896												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-132	34-2-132	34-2-132		34-2-132-LP-AF-DIR		LT-AF-Z											14.3				g			-45.1					0.00000206				7897												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-132	34-2-132	34-2-132		34-2-132-LP-ARM		LT-AF-I															g								0.0000576				7898												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-132	34-2-132	34-2-132		34-2-132-LP-IRM		LT-IRM															g								0.00107				7899												u		300			0				1										300			
	This study				DSDP Site 522			34-2-132	34-2-132	34-2-132		34-2-132-LP-X		LP-X			0.000000073												g												7900												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-135	34-2-135	34-2-135		34-2-135-LP-AF-DIR		LT-AF-Z											350.1				g			-51.6					0.00000212				7901												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-135	34-2-135	34-2-135		34-2-135-LP-ARM		LT-AF-I															g								0.0000613				7902												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-135	34-2-135	34-2-135		34-2-135-LP-IRM		LT-IRM															g								0.00111				7903												u		300			0				1										300			
	This study				DSDP Site 522			34-2-135	34-2-135	34-2-135		34-2-135-LP-X		LP-X			0.0000000805												g												7904												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-138	34-2-138	34-2-138		34-2-138-LP-AF-DIR		LT-AF-Z											10.3				g			-52.9					0.00000287				7905												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-138	34-2-138	34-2-138		34-2-138-LP-ARM		LT-AF-I															g								0.0000647				7906												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-138	34-2-138	34-2-138		34-2-138-LP-IRM		LT-IRM															g								0.00111				7907												u		300			0				1										300			
	This study				DSDP Site 522			34-2-138	34-2-138	34-2-138		34-2-138-LP-X		LP-X			0.0000000802												g												7908												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-142	34-2-142	34-2-142		34-2-142-LP-AF-DIR		LT-AF-Z											346.2				g			-53					0.00000298				7909												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-142	34-2-142	34-2-142		34-2-142-LP-ARM		LT-AF-I															g								0.0000646				7910												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-142	34-2-142	34-2-142		34-2-142-LP-IRM		LT-IRM															g								0.00118				7911												u		300			0				1										300			
	This study				DSDP Site 522			34-2-142	34-2-142	34-2-142		34-2-142-LP-X		LP-X			0.000000086												g												7912												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-145	34-2-145	34-2-145		34-2-145-LP-AF-DIR		LT-AF-Z											339.1				g			-50.1					0.00000321				7913												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-145	34-2-145	34-2-145		34-2-145-LP-ARM		LT-AF-I															g								0.0000659				7914												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-145	34-2-145	34-2-145		34-2-145-LP-IRM		LT-IRM															g								0.00118				7915												u		300			0				1										300			
	This study				DSDP Site 522			34-2-145	34-2-145	34-2-145		34-2-145-LP-X		LP-X			0.0000000844												g												7916												u		300			0.01				0										300			
	This study				DSDP Site 522			34-2-149	34-2-149	34-2-149		34-2-149-LP-AF-DIR		LT-AF-Z											312.5				g			-37.4					0.00000234				7917												u		300			0.015				0										300			
	This study				DSDP Site 522			34-2-149	34-2-149	34-2-149		34-2-149-LP-ARM		LT-AF-I															g								0.0000607				7918												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-2-149	34-2-149	34-2-149		34-2-149-LP-IRM		LT-IRM															g								0.00114				7919												u		300			0				1										300			
	This study				DSDP Site 522			34-2-149	34-2-149	34-2-149		34-2-149-LP-X		LP-X			0.0000000805												g												7920												u		300			0.01				0										300			
	This study				DSDP Site 522			34-3-006	34-3-006	34-3-006		34-3-006-LP-AF-DIR		LT-AF-Z											0.7				g			-46					0.00000352				7921												u		300			0.015				0										300			
	This study				DSDP Site 522			34-3-006	34-3-006	34-3-006		34-3-006-LP-ARM		LT-AF-I															g								0.0000671				7922												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-3-006	34-3-006	34-3-006		34-3-006-LP-IRM		LT-IRM															g								0.00117				7923												u		300			0				1										300			
	This study				DSDP Site 522			34-3-006	34-3-006	34-3-006		34-3-006-LP-X		LP-X			0.0000000832												g												7924												u		300			0.01				0										300			
	This study				DSDP Site 522			34-3-009	34-3-009	34-3-009		34-3-009-LP-AF-DIR		LT-AF-Z											17.7				g			-55.1					0.00000472				7925												u		300			0.015				0										300			
	This study				DSDP Site 522			34-3-009	34-3-009	34-3-009		34-3-009-LP-ARM		LT-AF-I															g								0.0000695				7926												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-3-009	34-3-009	34-3-009		34-3-009-LP-IRM		LT-IRM															g								0.00133				7927												u		300			0				1										300			
	This study				DSDP Site 522			34-3-009	34-3-009	34-3-009		34-3-009-LP-X		LP-X			0.0000000993												g												7928												u		300			0.01				0										300			
	This study				DSDP Site 522			34-3-012	34-3-012	34-3-012		34-3-012-LP-AF-DIR		LT-AF-Z											29.5				g			-45.8					0.00000454				7929												u		300			0.015				0										300			
	This study				DSDP Site 522			34-3-012	34-3-012	34-3-012		34-3-012-LP-ARM		LT-AF-I															g								0.0000741				7930												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-3-012	34-3-012	34-3-012		34-3-012-LP-IRM		LT-IRM															g								0.00141				7931												u		300			0				1										300			
	This study				DSDP Site 522			34-3-012	34-3-012	34-3-012		34-3-012-LP-X		LP-X			0.000000105												g												7932												u		300			0.01				0										300			
	This study				DSDP Site 522			34-3-015	34-3-015	34-3-015		34-3-015-LP-AF-DIR		LT-AF-Z											18.7				g			-59.6					0.00000436				7933												u		300			0.015				0										300			
	This study				DSDP Site 522			34-3-015	34-3-015	34-3-015		34-3-015-LP-ARM		LT-AF-I															g								0.0000754				7934												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-3-015	34-3-015	34-3-015		34-3-015-LP-IRM		LT-IRM															g								0.00153				7935												u		300			0				1										300			
	This study				DSDP Site 522			34-3-015	34-3-015	34-3-015		34-3-015-LP-X		LP-X			0.000000109												g												7936												u		300			0.01				0										300			
	This study				DSDP Site 522			34-3-018	34-3-018	34-3-018		34-3-018-LP-AF-DIR		LT-AF-Z											25.3				g			-43.4					0.00000442				7937												u		300			0.015				0										300			
	This study				DSDP Site 522			34-3-018	34-3-018	34-3-018		34-3-018-LP-ARM		LT-AF-I															g								0.000073				7938												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-3-018	34-3-018	34-3-018		34-3-018-LP-IRM		LT-IRM															g								0.00136				7939												u		300			0				1										300			
	This study				DSDP Site 522			34-3-018	34-3-018	34-3-018		34-3-018-LP-X		LP-X			0.0000000979												g												7940												u		300			0.01				0										300			
	This study				DSDP Site 522			34-3-022	34-3-022	34-3-022		34-3-022-LP-AF-DIR		LT-AF-Z											7.4				g			-52.1					0.00000216				7941												u		300			0.015				0										300			
	This study				DSDP Site 522			34-3-022	34-3-022	34-3-022		34-3-022-LP-ARM		LT-AF-I															g								0.0000611				7942												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-3-022	34-3-022	34-3-022		34-3-022-LP-IRM		LT-IRM															g								0.00106				7943												u		300			0				1										300			
	This study				DSDP Site 522			34-3-022	34-3-022	34-3-022		34-3-022-LP-X		LP-X			0.0000000706												g												7944												u		300			0.01				0										300			
	This study				DSDP Site 522			34-3-025	34-3-025	34-3-025		34-3-025-LP-AF-DIR		LT-AF-Z											27.3				g			-27.3					0.00000163				7945												u		300			0.015				0										300			
	This study				DSDP Site 522			34-3-025	34-3-025	34-3-025		34-3-025-LP-ARM		LT-AF-I															g								0.0000549				7946												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-3-025	34-3-025	34-3-025		34-3-025-LP-IRM		LT-IRM															g								0.000962				7947												u		300			0				1										300			
	This study				DSDP Site 522			34-3-025	34-3-025	34-3-025		34-3-025-LP-X		LP-X			0.0000000691												g												7948												u		300			0.01				0										300			
	This study				DSDP Site 522			34-3-028	34-3-028	34-3-028		34-3-028-LP-AF-DIR		LT-AF-Z											16.1				g			-31.9					0.00000135				7949												u		300			0.015				0										300			
	This study				DSDP Site 522			34-3-028	34-3-028	34-3-028		34-3-028-LP-ARM		LT-AF-I															g								0.0000494				7950												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-3-028	34-3-028	34-3-028		34-3-028-LP-IRM		LT-IRM															g								0.000882				7951												u		300			0				1										300			
	This study				DSDP Site 522			34-3-028	34-3-028	34-3-028		34-3-028-LP-X		LP-X			0.0000000652												g												7952												u		300			0.01				0										300			
	This study				DSDP Site 522			34-3-032	34-3-032	34-3-032		34-3-032-LP-AF-DIR		LT-AF-Z											11.7				g			-48.6					0.00000278				7953												u		300			0.015				0										300			
	This study				DSDP Site 522			34-3-032	34-3-032	34-3-032		34-3-032-LP-ARM		LT-AF-I															g								0.0000493				7954												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-3-032	34-3-032	34-3-032		34-3-032-LP-IRM		LT-IRM															g								0.000898				7955												u		300			0				1										300			
	This study				DSDP Site 522			34-3-032	34-3-032	34-3-032		34-3-032-LP-X		LP-X			0.0000000626												g												7956												u		300			0.01				0										300			
	This study				DSDP Site 522			34-3-035	34-3-035	34-3-035		34-3-035-LP-AF-DIR		LT-AF-Z											7.4				g			-48.3					0.00000275				7957												u		300			0.015				0										300			
	This study				DSDP Site 522			34-3-035	34-3-035	34-3-035		34-3-035-LP-ARM		LT-AF-I															g								0.0000565				7958												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-3-035	34-3-035	34-3-035		34-3-035-LP-IRM		LT-IRM															g								0.00103				7959												u		300			0				1										300			
	This study				DSDP Site 522			34-3-035	34-3-035	34-3-035		34-3-035-LP-X		LP-X			0.0000000784												g												7960												u		300			0.01				0										300			
	This study				DSDP Site 522			34-3-038	34-3-038	34-3-038		34-3-038-LP-AF-DIR		LT-AF-Z											355.7				g			-45.8					0.0000019				7961												u		300			0.015				0										300			
	This study				DSDP Site 522			34-3-038	34-3-038	34-3-038		34-3-038-LP-ARM		LT-AF-I															g								0.0000681				7962												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-3-038	34-3-038	34-3-038		34-3-038-LP-IRM		LT-IRM															g								0.00123				7963												u		300			0				1										300			
	This study				DSDP Site 522			34-3-038	34-3-038	34-3-038		34-3-038-LP-X		LP-X			0.000000091												g												7964												u		300			0.01				0										300			
	This study				DSDP Site 522			34-3-040	34-3-040	34-3-040		34-3-040-LP-AF-DIR		LT-AF-Z											347.6				g			-56.8					0.00000249				7965												u		300			0.015				0										300			
	This study				DSDP Site 522			34-3-040	34-3-040	34-3-040		34-3-040-LP-ARM		LT-AF-I															g								0.0000702				7966												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-3-040	34-3-040	34-3-040		34-3-040-LP-IRM		LT-IRM															g								0.00129				7967												u		300			0				1										300			
	This study				DSDP Site 522			34-3-040	34-3-040	34-3-040		34-3-040-LP-X		LP-X			0.000000095												g												7968												u		300			0.01				0										300			
	This study				DSDP Site 522			34-3-044	34-3-044	34-3-044		34-3-044-LP-AF-DIR		LT-AF-Z											14.3				g			-68.1					0.00000347				7969												u		300			0.015				0										300			
	This study				DSDP Site 522			34-3-044	34-3-044	34-3-044		34-3-044-LP-ARM		LT-AF-I															g								0.0000607				7970												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			34-3-044	34-3-044	34-3-044		34-3-044-LP-IRM		LT-IRM															g								0.00116				7971												u		300			0				1										300			
